ZIPCODE,MILES,CITY,STATE,LINEHAUL
75149,0,Mesquite,TX,239
75182,3,Sunnyvale,TX,239
75150,5,Mesquite,TX,239
75180,5,Balch Springs,TX,239
75227,5,Dallas,TX,239
75181,6,Mesquite,TX,239
75228,6,Dallas,TX,239
75217,7,Dallas,TX,239
75390,7,Dallas,TX,239
75043,8,Garland,TX,239
75253,8,Dallas,TX,239
75210,9,Dallas,TX,239
75041,10,Garland,TX,239
75126,10,Forney,TX,239
75223,10,Dallas,TX,239
75398,10,Dallas,TX,239
75218,11,Dallas,TX,239
75270,11,Dallas,TX,239
75042,12,Garland,TX,239
75226,12,Dallas,TX,239
75238,12,Dallas,TX,239
75246,12,Dallas,TX,239
75040,13,Garland,TX,239
75159,13,Seagoville,TX,239
75201,13,Dallas,TX,239
75202,13,Dallas,TX,239
75242,13,Dallas,TX,239
75277,13,Dallas,TX,239
75373,13,Dallas,TX,239
75391,13,Dallas,TX,239
75397,13,Dallas,TX,239
75215,14,Dallas,TX,239
75221,14,Dallas,TX,239
75303,14,Dallas,TX,239
75320,14,Dallas,TX,239
75326,14,Dallas,TX,239
75395,14,Dallas,TX,239
75088,15,Rowlett,TX,239
75204,15,Dallas,TX,239
75231,15,Dallas,TX,239
75243,15,Dallas,TX,239
75283,15,Dallas,TX,239
75284,15,Dallas,TX,239
75285,15,Dallas,TX,239
75342,15,Dallas,TX,239
75392,15,Dallas,TX,239
75393,15,Dallas,TX,239
75394,15,Dallas,TX,239
75089,16,Rowlett,TX,249
75207,16,Dallas,TX,249
75214,16,Dallas,TX,249
75219,16,Dallas,TX,249
75251,16,Dallas,TX,249
75044,17,Garland,TX,249
75048,17,Sachse,TX,249
75141,17,Hutchins,TX,249
75203,17,Dallas,TX,249
75205,17,Dallas,TX,249
75206,17,Dallas,TX,249
75208,17,Dallas,TX,249
75225,17,Dallas,TX,249
75312,17,Dallas,TX,249
75087,18,Rockwall,TX,249
75114,18,Crandall,TX,249
75212,18,Dallas,TX,249
75224,18,Dallas,TX,249
75230,18,Dallas,TX,249
75240,18,Dallas,TX,249
75275,18,Dallas,TX,249
75301,18,Dallas,TX,249
75358,18,Dallas,TX,249
75032,19,Rockwall,TX,259
75134,19,Lancaster,TX,259
75172,19,Wilmer,TX,259
75216,19,Dallas,TX,259
75241,19,Dallas,TX,259
75081,20,Richardson,TX,259
75083,20,Richardson,TX,259
75209,20,Dallas,TX,259
75235,20,Dallas,TX,259
75244,20,Dallas,TX,259
75098,21,Wylie,TX,259
75160,21,Terrell,TX,259
75211,21,Dallas,TX,259
75232,21,Dallas,TX,259
75001,22,Addison,TX,259
75060,22,Irving,TX,259
75080,22,Richardson,TX,259
75132,22,Fate,TX,259
75220,22,Dallas,TX,259
75234,22,Dallas,TX,259
75247,22,Dallas,TX,259
75248,22,Dallas,TX,259
75260,22,Dallas,TX,259
75368,22,Dallas,TX,259
75082,23,Richardson,TX,269
75125,23,Ferris,TX,269
75146,23,Lancaster,TX,269
75254,23,Dallas,TX,269
75115,24,DeSoto,TX,269
75123,24,DeSoto,TX,269
75137,24,Duncanville,TX,269
75237,24,Dallas,TX,269
75287,24,Dallas,TX,269
75014,25,Irving,TX,269
75074,25,Plano,TX,269
75229,25,Dallas,TX,269
75233,25,Dallas,TX,269
75050,26,Grand Prairie,TX,279
75061,26,Irving,TX,279
75062,26,Irving,TX,279
75075,26,Plano,TX,279
75116,26,Duncanville,TX,279
75166,26,Lavon,TX,279
75189,26,Royse City,TX,279
75236,26,Dallas,TX,279
75252,26,Dallas,TX,279
75006,27,Carrollton,TX,279
75011,27,Carrollton,TX,279
75051,27,Grand Prairie,TX,279
75104,27,Cedar Hill,TX,279
75249,27,Dallas,TX,279
75023,28,Plano,TX,279
75063,28,Irving,TX,279
75094,28,Plano,TX,279
75118,28,Elmo,TX,279
75142,28,Kaufman,TX,279
75154,28,Red Oak,TX,279
75002,29,Allen,TX,279
75013,29,Allen,TX,279
75039,29,Irving,TX,279
75093,29,Plano,TX,279
75161,29,Terrell,TX,279
75389,29,Dallas,TX,279
75019,30,Coppell,TX,289
75025,30,Plano,TX,289
75121,30,Copeville,TX,289
75152,30,Palmer,TX,289
75007,31,Carrollton,TX,289
75038,31,Irving,TX,289
75052,31,Grand Prairie,TX,289
75173,31,Nevada,TX,289
76011,31,Arlington,TX,289
76006,32,Arlington,TX,289
75024,33,Plano,TX,299
75261,33,Dallas,TX,299
76012,33,Arlington,TX,299
75057,34,Lewisville,TX,309
75099,34,Coppell,TX,309
75035,35,Frisco,TX,309
75067,35,Lewisville,TX,309
75135,35,Caddo Mills,TX,309
75158,35,Scurry,TX,309
75164,35,Josephine,TX,309
76014,35,Arlington,TX,309
75010,36,Carrollton,TX,319
75033,36,Frisco,TX,319
75056,36,The Colony,TX,319
75069,36,McKinney,TX,319
75165,36,Waxahachie,TX,319
75167,36,Waxahachie,TX,319
76018,36,Arlington,TX,319
76099,36,Grapevine,TX,319
75034,37,Frisco,TX,319
75119,37,Ennis,TX,319
75120,37,Ennis,TX,319
75442,37,Farmersville,TX,319
75474,37,Quinlan,TX,319
76002,37,Arlington,TX,319
76039,37,Euless,TX,319
76051,37,Grapevine,TX,319
76065,37,Midlothian,TX,319
76120,37,Fort Worth,TX,319
75077,38,Lewisville,TX,329
75143,38,Kemp,TX,329
75169,38,Wills Point,TX,329
76015,38,Arlington,TX,329
76040,38,Euless,TX,329
76112,38,Fort Worth,TX,329
76155,38,Fort Worth,TX,329
75028,39,Flower Mound,TX,329
75071,39,McKinney,TX,329
76010,39,Arlington,TX,329
76001,40,Arlington,TX,339
76013,40,Arlington,TX,339
76016,40,Arlington,TX,339
76017,40,Arlington,TX,339
76019,40,Arlington,TX,339
76060,40,Kennedale,TX,339
75065,41,Lake Dallas,TX,339
75070,41,McKinney,TX,339
76022,41,Bedford,TX,339
76092,41,Southlake,TX,339
76103,41,Fort Worth,TX,339
75054,42,Grand Prairie,TX,349
75157,42,Rosser,TX,349
76084,42,Venus,TX,349
75022,43,Flower Mound,TX,349
75068,43,Little Elm,TX,349
75078,43,Prosper,TX,349
76021,43,Bedford,TX,349
76034,43,Colleyville,TX,349
75101,44,Bardwell,TX,359
75117,44,Edgewood,TX,359
75454,44,Melissa,TX,359
76063,44,Mansfield,TX,359
76054,45,Hurst,TX,359
76210,45,Denton,TX,359
75401,46,Greenville,TX,369
75155,47,Rice,TX,369
75402,47,Greenville,TX,369
75407,47,Princeton,TX,369
75424,47,Blue Ridge,TX,369
76041,47,Forreston,TX,369
76064,47,Maypearl,TX,369
76119,47,Fort Worth,TX,369
75103,48,Canton,TX,369
75147,48,Mabank,TX,369
76053,48,Hurst,TX,369
76140,48,Fort Worth,TX,369
76205,48,Denton,TX,369
76262,48,Roanoke,TX,369
75009,49,Celina,TX,379
75127,49,Fruitvale,TX,379
75409,49,Anna,TX,379
76115,49,Fort Worth,TX,379
76180,49,North Richland Hills,TX,379
76009,50,Alvarado,TX,379
76104,50,Fort Worth,TX,379
76134,50,Fort Worth,TX,379
76201,50,Denton,TX,379
76208,50,Denton,TX,379
76105,51,Fort Worth,TX,379
76118,51,Fort Worth,TX,379
76203,51,Denton,TX,379
76204,51,Denton,TX,379
76244,51,Keller,TX,379
76623,51,Avalon,TX,379
75422,52,Campbell,TX,389
76061,52,Lillian,TX,389
76102,52,Fort Worth,TX,389
76110,52,Fort Worth,TX,389
76192,52,Fort Worth,TX,389
76199,52,Fort Worth,TX,389
76209,52,Denton,TX,389
76651,52,Italy,TX,389
75485,53,Westminster,TX,389
75495,53,Van Alstyne,TX,389
76111,53,Fort Worth,TX,389
76117,53,Haltom City,TX,389
76133,53,Fort Worth,TX,389
76150,53,Fort Worth,TX,389
76191,53,Fort Worth,TX,389
76195,53,Fort Worth,TX,389
76196,53,Fort Worth,TX,389
76198,53,Fort Worth,TX,389
76207,53,Denton,TX,389
76132,54,Fort Worth,TX,389
76137,54,Fort Worth,TX,389
76148,54,Fort Worth,TX,389
76164,54,Fort Worth,TX,389
76177,54,Fort Worth,TX,389
76197,54,Fort Worth,TX,389
76248,54,Keller,TX,389
75124,55,Eustace,TX,399
75140,55,Grand Saline,TX,399
76107,55,Fort Worth,TX,399
76109,55,Fort Worth,TX,399
76122,55,Fort Worth,TX,399
76182,55,North Richland Hills,TX,399
76226,55,Argyle,TX,399
75105,56,Chatfield,TX,399
75453,56,Lone Oak,TX,399
76036,56,Crowley,TX,399
76052,56,Haslet,TX,399
76123,56,Fort Worth,TX,399
76247,56,Justin,TX,399
75110,57,Corsicana,TX,399
76028,57,Burleson,TX,399
76129,57,Fort Worth,TX,399
76130,57,Fort Worth,TX,399
76131,57,Fort Worth,TX,399
76166,57,Fort Worth,TX,399
76227,57,Aubrey,TX,399
76670,57,Milford,TX,399
75058,58,Gunter,TX,409
75156,58,Mabank,TX,409
75423,58,Celeste,TX,409
75433,58,Cumby,TX,409
76059,58,Keene,TX,409
76114,58,Fort Worth,TX,409
76116,58,Fort Worth,TX,409
76126,58,Fort Worth,TX,409
76161,58,Fort Worth,TX,409
75459,59,Howe,TX,409
76193,59,Fort Worth,TX,409
76249,59,Krum,TX,409
75428,60,Commerce,TX,409
76050,60,Grandview,TX,409
76106,60,Fort Worth,TX,409
75490,61,Trenton,TX,419
75754,61,Ben Wheeler,TX,419
75097,62,Weston,TX,419
75163,62,Trinidad,TX,419
75472,62,Point,TX,419
75496,62,Wolfe City,TX,419
76031,62,Cleburne,TX,419
76259,62,Ponder,TX,419
76266,62,Sanger,TX,419
76078,63,Rhome,TX,419
76179,63,Fort Worth,TX,419
76258,63,Pilot Point,TX,419
75420,64,Brashear,TX,429
76058,64,Joshua,TX,429
76108,64,Fort Worth,TX,429
76127,64,Naval Air Station JRB,TX,429
75153,65,Powell,TX,429
75452,65,Leonard,TX,429
75491,65,Whitewright,TX,429
76135,65,Fort Worth,TX,429
75148,67,Malakoff,TX,439
75475,67,Randolph,TX,439
75489,67,Tom Bean,TX,439
75751,67,Athens,TX,439
75790,67,Van,TX,439
75091,68,Sherman,TX,439
75102,68,Barry,TX,439
75109,68,Corsicana,TX,439
75444,68,Golden,TX,439
75773,68,Mineola,TX,439
76023,68,Boyd,TX,439
76271,68,Tioga,TX,439
75440,69,Emory,TX,439
75458,69,Merit,TX,439
76008,69,Aledo,TX,439
76033,69,Cleburne,TX,439
76055,69,Itasca,TX,439
75092,70,Sherman,TX,449
75144,70,Kerens,TX,449
75410,70,Alba,TX,449
76071,70,Newark,TX,449
76093,70,Rio Vista,TX,449
76636,70,Covington,TX,449
76645,70,Hillsboro,TX,449
76681,70,Richland,TX,449
75090,71,Sherman,TX,449
75413,71,Bailey,TX,449
75414,71,Bells,TX,449
75448,71,Klondike,TX,449
76035,71,Cresson,TX,449
76272,71,Valley View,TX,449
76020,72,Azle,TX,449
76044,72,Godley,TX,449
75449,73,Ladonia,TX,459
75482,73,Sulphur Springs,TX,459
76098,73,Azle,TX,459
76267,73,Slidell,TX,459
75479,74,Savoy,TX,459
75778,74,Murchison,TX,459
76626,74,Blooming Grove,TX,459
76679,74,Purdon,TX,459
75418,75,Bonham,TX,459
75752,75,Athens,TX,459
76233,75,Collinsville,TX,459
76631,75,Bynum,TX,459
75432,76,Cooper,TX,469
75443,77,Gober,TX,469
75783,77,Quitman,TX,469
76049,77,Granbury,TX,469
76234,77,Decatur,TX,469
76268,77,Southmayd,TX,469
76627,77,Blum,TX,469
75439,78,Ector,TX,469
76073,78,Paradise,TX,469
76086,78,Weatherford,TX,469
76621,78,Abbott,TX,469
76628,78,Brandon,TX,469
76639,78,Dawson,TX,469
75020,79,Denison,TX,479
75021,79,Denison,TX,479
75469,79,Pecan Gap,TX,479
76246,79,Greenwood,TX,479
76641,79,Frost,TX,479
76693,80,Wortham,TX,479
75431,81,Como,TX,479
75438,81,Dodd City,TX,479
75771,81,Lindale,TX,479
76070,81,Nemo,TX,479
76082,81,Springtown,TX,479
75756,82,Brownsboro,TX,489
75770,82,Larue,TX,489
76240,82,Gainesville,TX,489
76666,82,Mertens,TX,489
76692,82,Whitney,TX,489
75076,83,Pottsboro,TX,489
75704,83,Tyler,TX,489
76087,83,Weatherford,TX,489
76088,83,Weatherford,TX,489
76660,83,Malone,TX,489
75446,84,Honey Grove,TX,489
75450,84,Lake Creek,TX,489
76048,84,Granbury,TX,489
76077,84,Rainbow,TX,489
76648,84,Hubbard,TX,489
74731,85,Cartwright,OK,499
75497,85,Yantis,TX,499
76264,85,Sadler,TX,499
74733,86,Colbert,OK,499
75471,86,Pickton,TX,499
75476,86,Ravenna,TX,499
75709,86,Tyler,TX,499
75782,86,Poynor,TX,499
76043,86,Glen Rose,TX,499
76250,86,Lindsay,TX,499
75441,87,Enloe,TX,499
75702,87,Tyler,TX,499
75706,87,Tyler,TX,499
75758,87,Chandler,TX,499
75798,87,Tyler,TX,499
75799,87,Tyler,TX,499
76225,87,Alvord,TX,499
76426,87,Bridgeport,TX,499
76650,87,Irene,TX,499
76652,87,Kopperl,TX,499
76667,87,Mexia,TX,499
76676,87,Penelope,TX,499
76691,87,West,TX,499
75848,88,Kirvin,TX,509
76085,88,Weatherford,TX,509
76273,88,Whitesboro,TX,509
75478,89,Saltillo,TX,509
75492,89,Windom,TX,509
75701,89,Tyler,TX,509
75765,89,Hawkins,TX,509
74753,90,Platter,OK,519
75437,90,Dike,TX,519
75708,90,Tyler,TX,519
75832,90,Cayuga,TX,519
75859,90,Streetman,TX,519
76485,90,Peaster,TX,519
75447,91,Ivanhoe,TX,519
75470,91,Petty,TX,519
75792,91,Winona,TX,519
75853,91,Montalba,TX,519
76671,91,Morgan,TX,519
76684,91,Ross,TX,519
75840,92,Fairfield,TX,519
76439,92,Dennis,TX,519
76476,92,Tolar,TX,519
76640,92,Elm Mott,TX,519
76686,92,Tehuacana,TX,519
74730,93,Calera,OK,529
75763,93,Frankston,TX,529
76253,93,Myra,TX,529
76431,93,Chico,TX,529
76673,93,Mount Calm,TX,529
73459,94,Thackerville,OK,529
74720,94,Achille,OK,529
75494,94,Winnsboro,TX,529
75703,94,Tyler,TX,529
76066,94,Millsap,TX,529
76252,94,Muenster,TX,529
75481,95,Sulphur Bluff,TX,529
75762,95,Flint,TX,529
76270,95,Sunset,TX,529
76487,95,Poolville,TX,529
76635,95,Coolidge,TX,529
75457,97,Mount Vernon,TX,539
75707,97,Tyler,TX,539
76067,97,Mineral Wells,TX,539
75460,98,Paris,TX,539
75759,98,Cuney,TX,539
74701,99,Durant,OK,549
74741,99,Hendrix,OK,549
75421,99,Brookston,TX,549
75477,99,Roxton,TX,549
75705,99,Tyler,TX,549
75860,99,Teague,TX,549
76433,99,Bluff Dale,TX,549
76467,99,Paluxy,TX,549
76642,99,Groesbeck,TX,549
76665,99,Meridian,TX,549
74747,100,Kemp,OK,549
75462,100,Paris,TX,549
75755,100,Big Sandy,TX,549
75757,100,Bullard,TX,549
75791,100,Whitehouse,TX,549
75797,100,Big Sandy,TX,549
76654,100,Leroy,TX,549
76690,100,Walnut Springs,TX,549
75801,101,Palestine,TX,549
75882,101,Palestine,TX,549
76245,101,Gordonville,TX,549
76704,101,Waco,TX,549
75480,102,Scroggins,TX,559
75803,102,Palestine,TX,559
76705,102,Waco,TX,559
73449,103,Mead,OK,559
75493,103,Winfield,TX,559
76239,103,Forestburg,TX,559
76702,103,Waco,TX,559
76707,103,Waco,TX,559
76797,103,Waco,TX,559
76230,104,Bowie,TX,569
76265,104,Saint Jo,TX,569
76798,104,Waco,TX,569
76799,104,Waco,TX,569
73448,105,Marietta,OK,569
75647,105,Gladewater,TX,569
75861,105,Tennessee Colony,TX,569
75880,105,Tennessee Colony,TX,569
76238,105,Era,TX,569
76678,105,Prairie Hill,TX,569
76701,105,Waco,TX,569
76708,105,Waco,TX,569
76711,105,Waco,TX,569
75415,106,Ben Franklin,TX,579
75451,106,Leesburg,TX,579
76706,106,Waco,TX,579
75750,107,Arp,TX,579
75416,108,Blossom,TX,589
75468,108,Pattonville,TX,589
75662,108,Kilgore,TX,589
75789,108,Troup,TX,589
75884,108,Tennessee Colony,TX,589
75886,108,Tennessee Colony,TX,589
76624,108,Axtell,TX,589
76687,108,Thornton,TX,589
76710,108,Waco,TX,589
75488,109,Telephone,TX,589
75663,109,Kilgore,TX,589
76263,109,Rosston,TX,589
76472,109,Santo,TX,589
76484,109,Palo Pinto,TX,589
75486,110,Sumner,TX,589
75693,110,White Oak,TX,589
76462,110,Lipan,TX,589
76490,110,Whitt,TX,589
76634,110,Clifton,TX,589
76712,110,Woodway,TX,589
74721,111,Albany,OK,599
75455,111,Mount Pleasant,TX,599
75666,111,Laird Hill,TX,599
75684,111,Overton,TX,599
75831,111,Buffalo,TX,599
74726,112,Bokchito,OK,599
74729,112,Caddo,OK,599
74748,112,Kenefic,OK,599
75473,112,Powderly,TX,599
75689,112,Selman City,TX,599
75779,112,Neches,TX,599
75839,112,Elkhart,TX,599
76449,112,Graford,TX,599
76457,112,Hico,TX,599
76643,112,Hewitt,TX,599
73453,113,Overbrook,OK,609
76486,113,Perrin,TX,609
76649,113,Iredell,TX,609
73430,114,Burneyville,OK,609
75435,114,Deport,TX,609
75644,114,Gilmer,TX,609
76401,114,Stephenville,TX,609
76458,114,Jacksboro,TX,609
76637,114,Cranfills Gap,TX,609
76682,114,Riesel,TX,609
73439,115,Kingston,OK,619
75436,115,Detroit,TX,619
75766,115,Jacksonville,TX,619
76228,115,Bellevue,TX,619
76251,115,Montague,TX,619
76465,115,Morgan Mill,TX,619
76633,115,China Spring,TX,619
76653,115,Kosse,TX,619
76655,115,Lorena,TX,619
75558,116,Cookville,TX,619
75658,116,Joinerville,TX,619
76453,116,Gordon,TX,619
75417,117,Bogata,TX,629
75601,117,Longview,TX,629
75645,117,Gilmer,TX,629
75687,117,Price,TX,629
75838,117,Donie,TX,629
76255,117,Nocona,TX,629
73440,118,Lebanon,OK,629
74533,118,Caney,OK,629
75602,118,Longview,TX,629
75604,118,Longview,TX,629
75846,118,Jewett,TX,629
76402,118,Stephenville,TX,629
76664,118,Mart,TX,629
73432,119,Coleman,OK,639
74723,119,Bennington,OK,639
75425,119,Chicota,TX,639
75780,119,New Summerfield,TX,639
75682,120,New London,TX,639
75855,120,Oakwood,TX,639
76622,120,Aquilla,TX,639
76630,120,Bruceville,TX,639
76657,120,Mc Gregor,TX,639
76685,120,Satin,TX,639
75411,121,Arthur City,TX,639
75434,121,Cunningham,TX,639
75603,121,Longview,TX,639
75605,121,Longview,TX,639
75686,121,Pittsburg,TX,639
76463,121,Mingus,TX,639
73446,122,Madill,OK,649
75660,122,Judson,TX,649
76524,122,Eddy,TX,649
76632,122,Chilton,TX,649
73401,123,Ardmore,OK,649
73450,123,Milburn,OK,649
74738,123,Grant,OK,649
75487,123,Talco,TX,649
75571,124,Omaha,TX,659
75652,124,Henderson,TX,659
75844,124,Grapeland,TX,659
76261,124,Ringgold,TX,659
76475,124,Strawn,TX,659
73443,125,Lone Grove,OK,659
76461,125,Lingleville,TX,659
76629,125,Bremond,TX,659
73461,126,Wapanucka,OK,669
75636,126,Cason,TX,669
75641,126,Easton,TX,669
75650,126,Hallsville,TX,669
75833,126,Centerville,TX,669
76436,126,Carlton,TX,669
76661,126,Marlin,TX,669
75764,127,Gallatin,TX,669
76446,127,Dublin,TX,669
76638,127,Crawford,TX,669
73441,128,Leon,OK,679
74743,128,Hugo,OK,679
75638,128,Daingerfield,TX,679
76427,128,Bryson,TX,679
76459,128,Jermyn,TX,679
76557,128,Moody,TX,679
76561,128,Oglesby,TX,679
76579,128,Troy,TX,679
76656,128,Lott,TX,679
73569,129,Terral,OK,679
74727,129,Boswell,OK,679
75568,129,Naples,TX,679
75785,129,Rusk,TX,679
76689,129,Valley Mills,TX,679
77865,129,Marquez,TX,679
73460,130,Tishomingo,OK,689
75654,130,Henderson,TX,689
74525,131,Atoka,OK,689
75640,131,Diana,TX,689
75849,131,Latexo,TX,689
75426,132,Clarksville,TX,689
75691,132,Tatum,TX,689
76365,132,Henrietta,TX,689
76564,132,Pendleton,TX,689
75850,133,Leona,TX,699
76429,133,Caddo,TX,699
76531,133,Hamilton,TX,699
74530,134,Bromide,OK,699
74535,134,Clarita,OK,699
75656,134,Hughes Springs,TX,699
75668,134,Lone Star,TX,699
76470,134,Ranger,TX,699
77850,134,Concord,TX,699
73463,135,Wilson,OK,709
74756,135,Sawyer,OK,709
75784,135,Reklaw,TX,709
76460,135,Loving,TX,709
73436,136,Gene Autry,OK,709
73447,136,Mannsville,OK,709
73458,136,Springer,OK,709
76450,136,Graham,TX,709
76501,136,Temple,TX,709
76508,136,Temple,TX,709
74569,137,Stringtown,OK,719
76468,137,Proctor,TX,719
76570,137,Rosebud,TX,719
73565,138,Ryan,OK,719
74556,138,Lehigh,OK,719
75566,138,Marietta,TX,719
75683,138,Ore City,TX,719
75772,138,Maydelle,TX,719
76444,138,De Leon,TX,719
76502,138,Temple,TX,719
76504,138,Temple,TX,719
74555,139,Lane,OK,729
74759,139,Soper,OK,729
75631,139,Beckville,TX,729
76597,139,Gatesville,TX,729
76598,139,Gatesville,TX,729
76599,139,Gatesville,TX,729
75670,140,Marshall,TX,729
75788,140,Sacul,TX,729
76466,140,Olden,TX,729
76528,140,Gatesville,TX,729
76596,140,Gatesville,TX,729
74735,141,Fort Towson,OK,739
75550,141,Annona,TX,739
75672,141,Marshall,TX,739
75925,141,Alto,TX,739
76445,141,Desdemona,TX,739
73438,142,Healdton,OK,739
76352,142,Bluegrove,TX,739
77855,142,Flynn,TX,739
73030,143,Davis,OK,739
74538,143,Coalgate,OK,739
74572,143,Tupelo,OK,739
75574,143,Simms,TX,739
75630,143,Avinger,TX,739
75651,143,Harleton,TX,739
76519,143,Burlington,TX,739
76533,143,Heidenheimer,TX,739
76680,143,Reagan,TX,739
73456,144,Ringling,OK,749
75559,144,De Kalb,TX,749
75681,144,Mount Enterprise,TX,749
76448,144,Eastland,TX,749
74562,145,Rattan,OK,749
74761,145,Swink,OK,749
75760,145,Cushing,TX,749
76513,145,Belton,TX,749
73032,146,Dougherty,OK,759
74760,146,Spencerville,OK,759
74836,146,Connerville,OK,759
76377,146,Petrolia,TX,759
76554,146,Little River Academy,TX,759
77870,146,New Baden,TX,759
74523,147,Antlers,OK,759
75688,147,Scottsville,TX,759
76389,147,Windthorst,TX,759
76424,147,Breckenridge,TX,759
77864,147,Madisonville,TX,759
75412,148,Bagwell,TX,769
75560,148,Douglassville,TX,769
75633,148,Carthage,TX,769
76372,148,Newcastle,TX,769
76442,148,Comanche,TX,769
73437,149,Graham,OK,769
73573,149,Waurika,OK,769
75570,149,New Boston,TX,769
75637,149,Clayton,TX,769
75680,149,Minden,TX,769
76526,149,Flat,TX,769
76558,149,Mound,TX,769
74856,150,Mill Creek,OK,779
75563,150,Linden,TX,779
75694,150,Woodlawn,TX,779
76301,150,Wichita Falls,TX,779
76454,150,Gorman,TX,779
76525,150,Evant,TX,779
77856,150,Franklin,TX,779
73435,151,Fox,OK,779
74764,151,Valliant,OK,779
74871,151,Stonewall,OK,779
75667,151,Laneville,TX,779
76302,151,Wichita Falls,TX,779
76357,151,Byers,TX,779
76569,151,Rogers,TX,779
77871,151,Normangee,TX,779
73086,152,Sulphur,OK,789
75554,152,Avery,TX,789
76374,152,Olney,TX,789
76481,152,South Bend,TX,789
73561,153,Oscar,OK,789
74534,153,Centrahoma,OK,789
74557,153,Moyers,OK,789
75567,153,Maud,TX,789
75847,153,Kennard,TX,789
75943,153,Douglass,TX,789
76310,153,Wichita Falls,TX,789
76379,153,Scotland,TX,789
76520,153,Cameron,TX,789
76534,153,Holland,TX,789
76559,153,Nolanville,TX,789
73098,154,Wynnewood,OK,789
73520,154,Addington,OK,789
75642,154,Elysian Fields,TX,789
75659,154,Jonesville,TX,789
75976,154,Wells,TX,789
76309,154,Wichita Falls,TX,789
76435,154,Carbon,TX,789
76437,154,Cisco,TX,789
76571,154,Salado,TX,789
77837,154,Calvert,TX,789
73444,155,Hennepin,OK,799
75661,155,Karnack,TX,799
75692,155,Waskom,TX,799
76306,155,Wichita Falls,TX,799
76308,155,Wichita Falls,TX,799
76538,155,Jonesboro,TX,799
76566,155,Purmela,TX,799
74750,156,Millerton,OK,799
75507,156,Texarkana,TX,799
75669,156,Long Branch,TX,799
75852,156,Midway,TX,799
76311,156,Sheppard AFB,TX,799
76452,156,Energy,TX,799
76548,156,Harker Heights,TX,799
74553,157,Kiowa,OK,809
75561,157,Hooks,TX,809
75657,157,Jefferson,TX,809
73481,158,Ratliff City,OK,809
74540,158,Daisy,OK,809
74543,158,Finley,OK,809
74576,158,Wardville,OK,809
74842,158,Fittstown,OK,809
75562,158,Kildare,TX,809
75573,158,Redwater,TX,809
75835,158,Crockett,TX,809
76351,158,Archer City,TX,809
76518,158,Buckholts,TX,809
73442,159,Loco,OK,819
73548,159,Hastings,OK,819
75969,159,Pollok,TX,819
76455,159,Gustine,TX,819
76474,159,Sidney,TX,819
76511,159,Bartlett,TX,819
76543,159,Killeen,TX,819
74560,160,Pittsburg,OK,819
75551,160,Atlanta,TX,819
76305,160,Wichita Falls,TX,819
73425,161,Countyline,OK,829
73487,161,Tatums,OK,829
74736,161,Garvin,OK,829
75975,161,Timpson,TX,829
76540,161,Killeen,TX,829
76880,161,Star,TX,829
77872,161,North Zulch,TX,829
77882,161,Wheelock,TX,829
71033,161,Greenwood,LA,829
74766,162,Wright City,OK,829
75643,162,Gary,TX,829
76367,162,Iowa Park,TX,829
76432,162,Blanket,TX,829
76541,162,Killeen,TX,829
76542,162,Killeen,TX,829
77831,162,Bedias,TX,829
77859,162,Hearne,TX,829
73075,163,Pauls Valley,OK,839
73488,163,Tussy,OK,839
73529,163,Comanche,OK,839
74825,163,Allen,OK,839
75572,163,Queen City,TX,839
76366,163,Holliday,TX,839
76537,163,Jarrell,TX,839
74865,164,Roff,OK,839
75962,164,Nacogdoches,TX,839
76370,164,Megargel,TX,839
76549,164,Killeen,TX,839
73433,165,Elmore City,OK,839
74565,165,Savanna,OK,839
74754,165,Ringold,OK,839
75845,165,Groveton,TX,839
75856,165,Pennington,TX,839
75965,165,Nacogdoches,TX,839
75974,165,Tenaha,TX,839
76354,165,Burkburnett,TX,839
76530,165,Granger,TX,839
76544,165,Fort Hood,TX,839
76556,165,Milano,TX,839
76573,165,Schwertner,TX,839
71007,165,Bethany,LA,839
74755,166,Rufe,OK,849
75569,166,Nash,TX,849
75961,166,Nacogdoches,TX,849
73491,167,Velma,OK,849
75564,167,Lodi,TX,849
71119,167,Shreveport,LA,849
71129,168,Shreveport,LA,859
71836,168,Foreman,AR,859
74843,168,Fitzhugh,OK,859
75946,168,Garrison,TX,859
75964,168,Nacogdoches,TX,859
76469,168,Putnam,TX,859
76491,168,Woodson,TX,859
76870,168,Priddy,TX,859
73568,169,Temple,OK,859
75503,169,Texarkana,TX,859
75556,169,Bloomburg,TX,859
76369,169,Kamay,TX,859
76567,169,Rockdale,TX,859
73057,170,Maysville,OK,869
73074,170,Paoli,OK,869
74567,170,Snow,OK,869
74737,170,Golden,OK,869
75501,170,Texarkana,TX,869
75685,170,Panola,TX,869
75903,170,Lufkin,TX,869
74528,171,Blanco,OK,869
74872,171,Stratford,OK,869
75851,171,Lovelady,TX,869
75865,171,Woodlake,TX,869
76430,171,Albany,TX,869
77343,171,Huntsville,TX,869
77348,171,Huntsville,TX,869
71109,171,Shreveport,LA,869
73533,172,Duncan,OK,879
75599,172,Texarkana,TX,879
76522,172,Copperas Cove,TX,879
76565,172,Pottsville,TX,879
77344,172,Huntsville,TX,879
77857,172,Gause,TX,879
78673,172,Walburg,TX,879
75902,173,Lufkin,TX,879
75904,173,Lufkin,TX,879
76464,173,Moran,TX,879
76802,173,Early,TX,879
