ZIPCODE,MILES,CITY,STATE,LINEHAUL
76052,0,Haslet,TX,239
76177,2,Fort Worth,TX,239
76247,9,Justin,TX,239
76262,10,Roanoke,TX,239
76244,12,Keller,TX,239
76161,13,Fort Worth,TX,239
76071,14,Newark,TX,239
76131,14,Fort Worth,TX,239
76092,16,Southlake,TX,249
76137,16,Fort Worth,TX,249
76164,16,Fort Worth,TX,249
76193,16,Fort Worth,TX,249
76078,17,Rhome,TX,249
76106,17,Fort Worth,TX,249
76117,17,Haltom City,TX,249
76148,17,Fort Worth,TX,249
76150,17,Fort Worth,TX,249
76166,17,Fort Worth,TX,249
76197,17,Fort Worth,TX,249
76226,17,Argyle,TX,249
76102,18,Fort Worth,TX,249
76180,18,North Richland Hills,TX,249
76192,18,Fort Worth,TX,249
76195,18,Fort Worth,TX,249
76199,18,Fort Worth,TX,249
76104,19,Fort Worth,TX,259
76111,19,Fort Worth,TX,259
76191,19,Fort Worth,TX,259
76196,19,Fort Worth,TX,259
76198,19,Fort Worth,TX,259
76051,20,Grapevine,TX,259
76053,20,Hurst,TX,259
76054,20,Hurst,TX,259
76099,20,Grapevine,TX,259
76114,20,Fort Worth,TX,259
76179,20,Fort Worth,TX,259
76248,20,Keller,TX,259
75022,21,Flower Mound,TX,259
75028,21,Flower Mound,TX,259
76105,21,Fort Worth,TX,259
76107,21,Fort Worth,TX,259
76118,21,Fort Worth,TX,259
76127,21,Naval Air Station JRB,TX,259
76182,21,North Richland Hills,TX,259
76023,22,Boyd,TX,259
76103,22,Fort Worth,TX,259
76110,22,Fort Worth,TX,259
76122,22,Fort Worth,TX,259
76135,22,Fort Worth,TX,259
76021,23,Bedford,TX,269
76119,23,Fort Worth,TX,269
76129,23,Fort Worth,TX,269
76130,23,Fort Worth,TX,269
76207,23,Denton,TX,269
76034,24,Colleyville,TX,269
76112,24,Fort Worth,TX,269
76115,24,Fort Worth,TX,269
76120,24,Fort Worth,TX,269
76201,24,Denton,TX,269
76204,24,Denton,TX,269
76205,24,Denton,TX,269
75099,25,Coppell,TX,269
76022,25,Bedford,TX,269
76040,25,Euless,TX,269
76108,25,Fort Worth,TX,269
76109,25,Fort Worth,TX,269
76134,25,Fort Worth,TX,269
76203,25,Denton,TX,269
76259,25,Ponder,TX,269
75057,26,Lewisville,TX,279
76039,26,Euless,TX,279
76132,26,Fort Worth,TX,279
76209,26,Denton,TX,279
75077,27,Lewisville,TX,279
76208,27,Denton,TX,279
75038,28,Irving,TX,279
75389,28,Dallas,TX,279
76006,28,Arlington,TX,279
76012,28,Arlington,TX,279
76116,28,Fort Worth,TX,279
76133,28,Fort Worth,TX,279
76155,28,Fort Worth,TX,279
76210,28,Denton,TX,279
75039,29,Irving,TX,279
75067,29,Lewisville,TX,279
75261,29,Dallas,TX,279
76020,29,Azle,TX,279
76249,29,Krum,TX,279
75063,30,Irving,TX,289
76011,30,Arlington,TX,289
76016,30,Arlington,TX,289
76060,30,Kennedale,TX,289
76098,30,Azle,TX,289
76126,30,Fort Worth,TX,289
76140,30,Fort Worth,TX,289
76036,31,Crowley,TX,289
76123,31,Fort Worth,TX,289
75065,32,Lake Dallas,TX,289
76010,32,Arlington,TX,289
76013,32,Arlington,TX,289
76015,32,Arlington,TX,289
76017,32,Arlington,TX,289
76019,32,Arlington,TX,289
76073,32,Paradise,TX,289
76234,32,Decatur,TX,289
76266,32,Sanger,TX,289
75011,33,Carrollton,TX,299
75014,33,Irving,TX,299
75019,33,Coppell,TX,299
75061,33,Irving,TX,299
75062,33,Irving,TX,299
76028,33,Burleson,TX,299
75220,34,Dallas,TX,309
75234,34,Dallas,TX,309
75260,34,Dallas,TX,309
75006,35,Carrollton,TX,309
75007,35,Carrollton,TX,309
75060,35,Irving,TX,309
75229,35,Dallas,TX,309
76001,35,Arlington,TX,309
76008,35,Aledo,TX,309
75050,36,Grand Prairie,TX,319
75051,36,Grand Prairie,TX,319
75244,36,Dallas,TX,319
75209,37,Dallas,TX,319
75247,37,Dallas,TX,319
76014,37,Arlington,TX,319
75001,38,Addison,TX,329
75010,38,Carrollton,TX,329
75056,38,The Colony,TX,329
75068,38,Little Elm,TX,329
75207,38,Dallas,TX,329
75225,38,Dallas,TX,329
75235,38,Dallas,TX,329
75312,38,Dallas,TX,329
76082,38,Springtown,TX,329
75052,39,Grand Prairie,TX,329
75392,39,Dallas,TX,329
76058,39,Joshua,TX,329
76063,39,Mansfield,TX,329
76227,39,Aubrey,TX,329
75212,40,Dallas,TX,339
75219,40,Dallas,TX,339
75230,40,Dallas,TX,339
75240,40,Dallas,TX,339
75242,40,Dallas,TX,339
75251,40,Dallas,TX,339
75283,40,Dallas,TX,339
75284,40,Dallas,TX,339
75285,40,Dallas,TX,339
75301,40,Dallas,TX,339
75358,40,Dallas,TX,339
75054,41,Grand Prairie,TX,339
75201,41,Dallas,TX,339
75202,41,Dallas,TX,339
75205,41,Dallas,TX,339
75221,41,Dallas,TX,339
75254,41,Dallas,TX,339
75277,41,Dallas,TX,339
75303,41,Dallas,TX,339
75320,41,Dallas,TX,339
75326,41,Dallas,TX,339
75373,41,Dallas,TX,339
75391,41,Dallas,TX,339
75393,41,Dallas,TX,339
75394,41,Dallas,TX,339
75395,41,Dallas,TX,339
75397,41,Dallas,TX,339
76018,41,Arlington,TX,339
76272,41,Valley View,TX,339
75208,42,Dallas,TX,349
75226,42,Dallas,TX,349
75248,42,Dallas,TX,349
75287,42,Dallas,TX,349
75342,42,Dallas,TX,349
76002,42,Arlington,TX,349
76225,42,Alvord,TX,349
76426,42,Bridgeport,TX,349
75024,43,Plano,TX,349
75093,43,Plano,TX,349
75203,43,Dallas,TX,349
75204,43,Dallas,TX,349
75211,43,Dallas,TX,349
75243,43,Dallas,TX,349
75252,43,Dallas,TX,349
76009,43,Alvarado,TX,349
76061,43,Lillian,TX,349
76267,43,Slidell,TX,349
75236,44,Dallas,TX,359
75270,44,Dallas,TX,359
76035,44,Cresson,TX,359
76086,44,Weatherford,TX,359
75035,45,Frisco,TX,359
75081,45,Richardson,TX,359
75083,45,Richardson,TX,359
75210,45,Dallas,TX,359
75215,45,Dallas,TX,359
75223,45,Dallas,TX,359
75231,45,Dallas,TX,359
75233,45,Dallas,TX,359
75246,45,Dallas,TX,359
75398,45,Dallas,TX,359
76258,45,Pilot Point,TX,359
75033,46,Frisco,TX,369
75116,46,Duncanville,TX,369
75216,46,Dallas,TX,369
75224,46,Dallas,TX,369
75238,46,Dallas,TX,369
75249,46,Dallas,TX,369
76065,46,Midlothian,TX,369
75034,47,Frisco,TX,369
75042,47,Garland,TX,369
75075,47,Plano,TX,369
75078,47,Prosper,TX,369
75080,47,Richardson,TX,369
75214,47,Dallas,TX,369
75275,47,Dallas,TX,369
75368,47,Dallas,TX,369
76031,47,Cleburne,TX,369
75023,48,Plano,TX,369
75206,48,Dallas,TX,369
75237,48,Dallas,TX,369
76085,48,Weatherford,TX,369
76431,48,Chico,TX,369
75025,49,Plano,TX,379
75390,49,Dallas,TX,379
76049,49,Granbury,TX,379
76059,49,Keene,TX,379
76087,49,Weatherford,TX,379
76088,49,Weatherford,TX,379
76246,49,Greenwood,TX,379
75040,50,Garland,TX,379
75074,50,Plano,TX,379
75082,50,Richardson,TX,379
75137,50,Duncanville,TX,379
75218,50,Dallas,TX,379
75227,50,Dallas,TX,379
75041,51,Garland,TX,379
75070,51,McKinney,TX,379
75150,51,Mesquite,TX,379
75241,51,Dallas,TX,379
76084,51,Venus,TX,379
76270,51,Sunset,TX,379
76271,51,Tioga,TX,379
75044,52,Garland,TX,389
75217,52,Dallas,TX,389
75228,52,Dallas,TX,389
75232,52,Dallas,TX,389
76044,52,Godley,TX,389
76240,52,Gainesville,TX,389
76487,52,Poolville,TX,389
75002,53,Allen,TX,389
75009,53,Celina,TX,389
75094,53,Plano,TX,389
75104,53,Cedar Hill,TX,389
75115,53,DeSoto,TX,389
75123,53,DeSoto,TX,389
75134,53,Lancaster,TX,389
76050,53,Grandview,TX,389
75013,54,Allen,TX,389
76033,54,Cleburne,TX,389
75043,55,Garland,TX,399
75069,55,McKinney,TX,399
75088,55,Rowlett,TX,399
75098,55,Wylie,TX,399
75167,55,Waxahachie,TX,399
75149,56,Mesquite,TX,399
76048,56,Granbury,TX,399
76093,56,Rio Vista,TX,399
76250,56,Lindsay,TX,399
76485,56,Peaster,TX,399
75048,57,Sachse,TX,399
75071,57,McKinney,TX,399
75146,57,Lancaster,TX,399
75182,57,Sunnyvale,TX,399
76233,57,Collinsville,TX,399
75180,58,Balch Springs,TX,409
76239,58,Forestburg,TX,409
76439,58,Dennis,TX,409
75165,59,Waxahachie,TX,409
75154,60,Red Oak,TX,409
76066,60,Millsap,TX,409
76230,60,Bowie,TX,409
75089,61,Rowlett,TX,419
75141,61,Hutchins,TX,419
75058,62,Gunter,TX,419
75253,62,Dallas,TX,419
75454,62,Melissa,TX,419
76055,62,Itasca,TX,419
75126,63,Forney,TX,419
75172,63,Wilmer,TX,419
76067,63,Mineral Wells,TX,419
76253,63,Myra,TX,419
76627,63,Blum,TX,419
76636,63,Covington,TX,419
73459,64,Thackerville,OK,429
75166,64,Lavon,TX,429
75407,64,Princeton,TX,429
76252,64,Muenster,TX,429
76476,64,Tolar,TX,429
75087,65,Rockwall,TX,429
75181,65,Mesquite,TX,429
75032,66,Rockwall,TX,429
76070,66,Nemo,TX,429
75125,67,Ferris,TX,439
75159,67,Seagoville,TX,439
75409,67,Anna,TX,439
76273,67,Whitesboro,TX,439
75121,68,Copeville,TX,439
76458,68,Jacksboro,TX,439
75132,69,Fate,TX,439
75173,69,Nevada,TX,439
76041,69,Forreston,TX,439
76064,69,Maypearl,TX,439
76077,69,Rainbow,TX,439
76228,70,Bellevue,TX,449
76251,70,Montague,TX,449
76264,70,Sadler,TX,449
75442,71,Farmersville,TX,449
76043,71,Glen Rose,TX,449
76433,71,Bluff Dale,TX,449
76467,71,Paluxy,TX,449
75114,72,Crandall,TX,449
75485,72,Westminster,TX,449
75495,72,Van Alstyne,TX,449
76652,72,Kopperl,TX,449
75189,73,Royse City,TX,459
76645,73,Hillsboro,TX,459
76651,73,Italy,TX,459
75120,74,Ennis,TX,459
75152,74,Palmer,TX,459
76265,74,Saint Jo,TX,459
73448,75,Marietta,OK,459
75160,75,Terrell,TX,459
76238,75,Era,TX,459
76472,75,Santo,TX,459
76484,75,Palo Pinto,TX,459
76268,76,Southmayd,TX,469
76462,76,Lipan,TX,469
76490,76,Whitt,TX,469
76671,77,Morgan,TX,469
75101,78,Bardwell,TX,469
75459,78,Howe,TX,469
76449,78,Graford,TX,469
76631,78,Bynum,TX,469
76261,79,Ringgold,TX,479
76263,79,Rosston,TX,479
76486,79,Perrin,TX,479
76623,79,Avalon,TX,479
75490,80,Trenton,TX,479
76245,80,Gordonville,TX,479
76670,80,Milford,TX,479
75097,81,Weston,TX,479
75118,81,Elmo,TX,479
75119,81,Ennis,TX,479
75135,81,Caddo Mills,TX,479
75424,81,Blue Ridge,TX,479
76465,81,Morgan Mill,TX,479
76621,81,Abbott,TX,479
76628,81,Brandon,TX,479
75142,82,Kaufman,TX,489
75161,82,Terrell,TX,489
75164,82,Josephine,TX,489
76453,82,Gordon,TX,489
73453,83,Overbrook,OK,489
75474,83,Quinlan,TX,489
76427,83,Bryson,TX,489
76459,83,Jermyn,TX,489
73430,84,Burneyville,OK,489
75092,84,Sherman,TX,489
75155,84,Rice,TX,489
75452,84,Leonard,TX,489
75491,84,Whitewright,TX,489
73569,85,Terral,OK,499
76665,85,Meridian,TX,499
76666,85,Mertens,TX,499
76690,85,Walnut Springs,TX,499
76692,85,Whitney,TX,499
75076,86,Pottsboro,TX,499
75475,86,Randolph,TX,499
75489,86,Tom Bean,TX,499
76401,86,Stephenville,TX,499
76660,86,Malone,TX,499
75091,87,Sherman,TX,499
76255,87,Nocona,TX,499
76365,87,Henrietta,TX,499
76463,87,Mingus,TX,499
73440,89,Lebanon,OK,509
75158,89,Scurry,TX,509
75401,89,Greenville,TX,509
76650,89,Irene,TX,509
75090,90,Sherman,TX,519
75413,90,Bailey,TX,519
76402,90,Stephenville,TX,519
76460,90,Loving,TX,519
76475,90,Strawn,TX,519
76641,90,Frost,TX,519
76676,90,Penelope,TX,519
76691,90,West,TX,519
75021,91,Denison,TX,519
75169,91,Wills Point,TX,519
75423,91,Celeste,TX,519
75020,92,Denison,TX,519
75143,92,Kemp,TX,519
73401,93,Ardmore,OK,529
73565,93,Ryan,OK,529
75105,93,Chatfield,TX,529
75402,93,Greenville,TX,529
75418,94,Bonham,TX,529
75458,94,Merit,TX,529
76648,94,Hubbard,TX,529
76684,94,Ross,TX,529
73439,95,Kingston,OK,529
75110,95,Corsicana,TX,529
75157,95,Rosser,TX,529
76640,95,Elm Mott,TX,529
73443,96,Lone Grove,OK,539
75414,96,Bells,TX,539
76450,96,Graham,TX,539
76626,96,Blooming Grove,TX,539
76634,96,Clifton,TX,539
75443,97,Gober,TX,539
75496,97,Wolfe City,TX,539
76352,97,Bluegrove,TX,539
76457,97,Hico,TX,539
76461,97,Lingleville,TX,539
73441,98,Leon,OK,539
73446,98,Madill,OK,539
74731,98,Cartwright,OK,539
75117,98,Edgewood,TX,539
74733,99,Colbert,OK,549
75422,99,Campbell,TX,549
75479,99,Savoy,TX,549
76429,99,Caddo,TX,549
76446,99,Dublin,TX,549
76649,99,Iredell,TX,549
75438,100,Dodd City,TX,549
76470,100,Ranger,TX,549
76637,100,Cranfills Gap,TX,549
76639,100,Dawson,TX,549
75102,101,Barry,TX,549
75103,101,Canton,TX,549
75147,101,Mabank,TX,549
76377,101,Petrolia,TX,549
75153,102,Powell,TX,559
75453,102,Lone Oak,TX,559
76389,102,Windthorst,TX,559
76673,102,Mount Calm,TX,559
74753,103,Platter,OK,559
75127,103,Fruitvale,TX,559
76654,103,Leroy,TX,559
73573,104,Waurika,OK,569
75439,104,Ector,TX,569
75476,104,Ravenna,TX,569
75492,104,Windom,TX,569
76704,104,Waco,TX,569
73463,105,Wilson,OK,569
75109,105,Corsicana,TX,569
75433,105,Cumby,TX,569
76301,105,Wichita Falls,TX,569
76635,105,Coolidge,TX,569
76705,105,Waco,TX,569
73447,106,Mannsville,OK,579
73458,106,Springer,OK,579
74730,106,Calera,OK,579
76302,106,Wichita Falls,TX,579
76357,106,Byers,TX,579
76374,106,Olney,TX,579
76466,106,Olden,TX,579
76702,106,Waco,TX,579
76707,106,Waco,TX,579
76797,106,Waco,TX,579
73436,107,Gene Autry,OK,579
73449,107,Mead,OK,579
74720,107,Achille,OK,579
75428,107,Commerce,TX,579
76445,107,Desdemona,TX,579
76681,107,Richland,TX,579
76798,107,Waco,TX,579
76799,107,Waco,TX,579
75140,108,Grand Saline,TX,589
75144,108,Kerens,TX,589
75472,108,Point,TX,589
76310,108,Wichita Falls,TX,589
76372,108,Newcastle,TX,589
76379,108,Scotland,TX,589
76701,108,Waco,TX,589
76708,108,Waco,TX,589
76711,108,Waco,TX,589
73520,109,Addington,OK,589
73561,109,Oscar,OK,589
75124,109,Eustace,TX,589
76309,109,Wichita Falls,TX,589
76468,109,Proctor,TX,589
76679,109,Purdon,TX,589
76706,109,Waco,TX,589
75446,110,Honey Grove,TX,589
75447,110,Ivanhoe,TX,589
76308,110,Wichita Falls,TX,589
76444,110,De Leon,TX,589
76448,110,Eastland,TX,589
75420,111,Brashear,TX,599
76306,111,Wichita Falls,TX,599
76311,111,Sheppard AFB,TX,599
76481,111,South Bend,TX,599
76624,111,Axtell,TX,599
76686,111,Tehuacana,TX,599
76710,111,Waco,TX,599
73438,112,Healdton,OK,599
73460,112,Tishomingo,OK,599
74701,112,Durant,OK,599
74741,112,Hendrix,OK,599
75156,112,Mabank,TX,599
76436,112,Carlton,TX,599
73030,113,Davis,OK,609
74747,113,Kemp,OK,609
76351,113,Archer City,TX,609
76424,113,Breckenridge,TX,609
76712,113,Woodway,TX,609
73456,114,Ringling,OK,609
73548,114,Hastings,OK,609
75754,114,Ben Wheeler,TX,609
76305,115,Wichita Falls,TX,619
76643,115,Hewitt,TX,619
73032,116,Dougherty,OK,619
75163,116,Trinidad,TX,619
75440,116,Emory,TX,619
76454,116,Gorman,TX,619
75448,117,Klondike,TX,629
75470,117,Petty,TX,629
76367,117,Iowa Park,TX,629
76682,117,Riesel,TX,629
76693,117,Wortham,TX,629
73529,118,Comanche,OK,629
76366,118,Holliday,TX,629
76633,118,China Spring,TX,629
76655,118,Lorena,TX,629
73437,119,Graham,OK,639
73450,119,Milburn,OK,639
75482,119,Sulphur Springs,TX,639
76370,119,Megargel,TX,639
76531,119,Hamilton,TX,639
75449,120,Ladonia,TX,639
75751,120,Athens,TX,639
75790,120,Van,TX,639
76354,120,Burkburnett,TX,639
76435,120,Carbon,TX,639
76437,120,Cisco,TX,639
76442,120,Comanche,TX,639
76678,120,Prairie Hill,TX,639
73435,121,Fox,OK,639
75148,121,Malakoff,TX,639
75444,121,Golden,TX,639
75773,121,Mineola,TX,639
76664,121,Mart,TX,639
73086,122,Sulphur,OK,649
75432,122,Cooper,TX,649
76630,122,Bruceville,TX,649
76622,123,Aquilla,TX,649
76657,123,Mc Gregor,TX,649
76685,123,Satin,TX,649
73098,124,Wynnewood,OK,659
73568,124,Temple,OK,659
74721,124,Albany,OK,659
74748,124,Kenefic,OK,659
76369,124,Kamay,TX,659
73444,125,Hennepin,OK,659
74726,125,Bokchito,OK,659
74729,125,Caddo,OK,659
75410,125,Alba,TX,659
75469,125,Pecan Gap,TX,659
75848,125,Kirvin,TX,659
76524,125,Eddy,TX,659
76632,125,Chilton,TX,659
76667,125,Mexia,TX,659
75421,126,Brookston,TX,669
75477,126,Roxton,TX,669
73533,127,Duncan,OK,669
74836,127,Connerville,OK,669
75778,127,Murchison,TX,669
75832,127,Cayuga,TX,669
75859,127,Streetman,TX,669
73481,128,Ratliff City,OK,679
75431,128,Como,TX,679
73442,129,Loco,OK,679
73562,129,Randlett,OK,679
75752,129,Athens,TX,679
76661,129,Marlin,TX,679
73536,130,Duncan,OK,689
75450,130,Lake Creek,TX,689
75840,130,Fairfield,TX,689
76638,130,Crawford,TX,689
73425,131,Countyline,OK,689
73487,131,Tatums,OK,689
73531,131,Devol,OK,689
74533,131,Caney,OK,689
75783,131,Quitman,TX,689
76455,131,Gustine,TX,689
76557,131,Moody,TX,689
76561,131,Oglesby,TX,689
76579,131,Troy,TX,689
76656,131,Lott,TX,689
73432,132,Coleman,OK,689
74723,132,Bennington,OK,689
75497,132,Yantis,TX,689
76474,132,Sidney,TX,689
76689,132,Valley Mills,TX,689
73075,133,Pauls Valley,OK,699
74530,133,Bromide,OK,699
75415,133,Ben Franklin,TX,699
75471,133,Pickton,TX,699
73488,134,Tussy,OK,699
74865,134,Roff,OK,699
75441,134,Enloe,TX,699
75771,134,Lindale,TX,699
76360,134,Electra,TX,699
76432,134,Blanket,TX,699
76469,134,Putnam,TX,699
76491,134,Woodson,TX,699
73433,135,Elmore City,OK,709
76483,135,Throckmorton,TX,709
76525,135,Evant,TX,709
76538,135,Jonesboro,TX,709
76564,135,Pendleton,TX,709
74856,136,Mill Creek,OK,709
75437,136,Dike,TX,709
75478,136,Saltillo,TX,709
75488,136,Telephone,TX,709
75704,136,Tyler,TX,709
75756,136,Brownsboro,TX,709
75770,136,Larue,TX,709
75860,136,Teague,TX,709
73546,137,Grandfield,OK,719
76430,137,Albany,TX,719
76642,137,Groesbeck,TX,719
73055,138,Marlow,OK,719
73491,138,Velma,OK,719
74843,138,Fitzhugh,OK,719
73461,139,Wapanucka,OK,729
74842,139,Fittstown,OK,729
75709,139,Tyler,TX,729
76464,139,Moran,TX,729
76501,139,Temple,TX,729
76508,139,Temple,TX,729
73074,140,Paoli,OK,729
75486,140,Sumner,TX,729
75702,140,Tyler,TX,729
75706,140,Tyler,TX,729
75782,140,Poynor,TX,729
76364,140,Harrold,TX,729
76471,140,Rising Star,TX,729
76570,140,Rosebud,TX,729
76870,140,Priddy,TX,729
73057,141,Maysville,OK,739
74872,141,Stratford,OK,739
75481,141,Sulphur Bluff,TX,739
75494,141,Winnsboro,TX,739
75758,141,Chandler,TX,739
75798,141,Tyler,TX,739
75799,141,Tyler,TX,739
76452,141,Energy,TX,739
76502,141,Temple,TX,739
76504,141,Temple,TX,739
73553,142,Loveland,OK,739
74727,142,Boswell,OK,739
75473,142,Powderly,TX,739
75701,142,Tyler,TX,739
75765,142,Hawkins,TX,739
76597,142,Gatesville,TX,739
76598,142,Gatesville,TX,739
76599,142,Gatesville,TX,739
75708,143,Tyler,TX,739
75861,143,Tennessee Colony,TX,739
75880,143,Tennessee Colony,TX,739
76443,143,Cross Plains,TX,739
76528,143,Gatesville,TX,739
76596,143,Gatesville,TX,739
74525,144,Atoka,OK,749
75457,144,Mount Vernon,TX,749
75853,144,Montalba,TX,749
76653,144,Kosse,TX,749
75460,145,Paris,TX,749
75792,145,Winona,TX,749
76519,145,Burlington,TX,749
76687,145,Thornton,TX,749
76802,145,Early,TX,749
79504,145,Baird,TX,749
73434,146,Foster,OK,759
75884,146,Tennessee Colony,TX,759
75886,146,Tennessee Colony,TX,759
76533,146,Heidenheimer,TX,759
76680,146,Reagan,TX,759
76803,146,Early,TX,759
76880,146,Star,TX,759
73095,147,Wayne,OK,759
73572,147,Walters,OK,759
74535,147,Clarita,OK,759
75462,147,Paris,TX,759
75703,147,Tyler,TX,759
75763,147,Frankston,TX,759
73082,148,Rush Springs,OK,769
74820,148,Ada,OK,769
75480,148,Scroggins,TX,769
75762,148,Flint,TX,769
75831,148,Buffalo,TX,769
76373,148,Oklaunion,TX,769
76513,148,Belton,TX,769
76857,148,May,TX,769
75425,149,Chicota,TX,769
76554,149,Little River Academy,TX,769
74569,150,Stringtown,OK,779
74831,150,Byars,OK,779
75493,150,Winfield,TX,779
75707,150,Tyler,TX,779
79510,150,Clyde,TX,779
73080,151,Purcell,OK,779
73528,151,Chattanooga,OK,779
73543,151,Geronimo,OK,779
74556,151,Lehigh,OK,779
75759,151,Cuney,TX,779
76629,151,Bremond,TX,779
76801,151,Brownwood,TX,779
74555,152,Lane,OK,789
74759,152,Soper,OK,789
75411,152,Arthur City,TX,789
75451,152,Leesburg,TX,789
75801,152,Palestine,TX,789
75882,152,Palestine,TX,789
76526,152,Flat,TX,789
76558,152,Mound,TX,789
73051,153,Lexington,OK,789
73052,153,Lindsay,OK,789
74738,153,Grant,OK,789
75705,153,Tyler,TX,789
75755,153,Big Sandy,TX,789
75757,153,Bullard,TX,789
75791,153,Whitehouse,TX,789
75797,153,Big Sandy,TX,789
75803,153,Palestine,TX,789
76565,153,Pottsville,TX,789
76569,153,Rogers,TX,789
76828,153,Burkett,TX,789
75468,154,Pattonville,TX,789
75838,154,Donie,TX,789
76844,154,Goldthwaite,TX,789
76890,154,Zephyr,TX,789
73551,155,Hollister,OK,799
74826,155,Asher,OK,799
75416,155,Blossom,TX,799
75846,155,Jewett,TX,799
73530,156,Davidson,OK,799
74538,156,Coalgate,OK,799
76380,156,Seymour,TX,799
76384,156,Vernon,TX,799
76520,156,Cameron,TX,799
76534,156,Holland,TX,799
76559,156,Nolanville,TX,799
76823,156,Bangs,TX,799
73501,157,Lawton,OK,809
74878,157,Wanette,OK,809
75455,157,Mount Pleasant,TX,809
75855,157,Oakwood,TX,809
76571,157,Salado,TX,809
77837,157,Calvert,TX,809
75647,158,Gladewater,TX,809
76566,158,Purmela,TX,809
79533,158,Lueders,TX,809
73011,159,Bradley,OK,819
76548,159,Harker Heights,TX,819
73567,160,Sterling,OK,819
75435,160,Deport,TX,819
73067,161,Ninnekah,OK,829
73503,161,Fort Sill,OK,829
73507,161,Lawton,OK,829
74844,161,Francis,OK,829
74871,161,Stonewall,OK,829
75750,161,Arp,TX,829
76518,161,Buckholts,TX,829
73068,162,Noble,OK,829
73093,162,Washington,OK,829
73505,162,Lawton,OK,829
73540,162,Faxon,OK,829
75436,162,Detroit,TX,829
75662,162,Kilgore,TX,829
75789,162,Troup,TX,829
76511,162,Bartlett,TX,829
76543,162,Killeen,TX,829
75558,163,Cookville,TX,839
75663,163,Kilgore,TX,839
75693,163,White Oak,TX,839
75779,163,Neches,TX,839
75833,163,Centerville,TX,839
74743,164,Hugo,OK,839
75417,164,Bogata,TX,839
75666,164,Laird Hill,TX,839
76540,164,Killeen,TX,839
76827,164,Brookesmith,TX,839
79699,164,Abilene,TX,839
74849,165,Konawa,OK,839
74866,165,Saint Louis,OK,839
75684,165,Overton,TX,839
75689,165,Selman City,TX,839
76541,165,Killeen,TX,839
76542,165,Killeen,TX,839
77859,165,Hearne,TX,839
79604,165,Abilene,TX,839
79697,165,Abilene,TX,839
74534,166,Centrahoma,OK,849
75839,166,Elkhart,TX,849
76537,166,Jarrell,TX,849
76864,166,Mullin,TX,849
77865,166,Marquez,TX,849
79503,166,Avoca,TX,849
73031,167,Dibble,OK,849
73542,167,Frederick,OK,849
74572,167,Tupelo,OK,849
75434,167,Cunningham,TX,849
75686,167,Pittsburg,TX,849
76544,167,Fort Hood,TX,849
76549,167,Killeen,TX,849
79521,167,Haskell,TX,849
73072,168,Norman,OK,859
74825,168,Allen,OK,859
75644,168,Gilmer,TX,859
76530,168,Granger,TX,859
76556,168,Milano,TX,859
76573,168,Schwertner,TX,859
76878,168,Santa Anna,TX,859
79698,168,Abilene,TX,859
73002,169,Alex,OK,859
74867,169,Sasakwa,OK,859
75658,169,Joinerville,TX,859
75766,169,Jacksonville,TX,859
79606,169,Abilene,TX,859
73069,170,Norman,OK,869
74523,170,Antlers,OK,869
74540,170,Daisy,OK,869
74553,170,Kiowa,OK,869
74852,170,Macomb,OK,869
75487,170,Talco,TX,869
75571,170,Omaha,TX,869
75601,170,Longview,TX,869
75687,170,Price,TX,869
79601,170,Abilene,TX,869
79602,170,Abilene,TX,869
79603,170,Abilene,TX,869
73071,171,Norman,OK,869
74576,171,Wardville,OK,869
75604,171,Longview,TX,869
75645,171,Gilmer,TX,869
75850,171,Leona,TX,869
73019,172,Norman,OK,879
74854,172,Maud,OK,879
75602,172,Longview,TX,879
75636,172,Cason,TX,879
76567,172,Rockdale,TX,879
76834,172,Coleman,TX,879
77850,172,Concord,TX,879
79225,172,Chillicothe,TX,879
73557,173,Medicine Park,OK,879
74560,173,Pittsburg,OK,879
75780,173,New Summerfield,TX,879
79605,173,Abilene,TX,879
74756,174,Sawyer,OK,889
74830,174,Bowlegs,OK,889
75603,174,Longview,TX,889
75682,174,New London,TX,889
76853,174,Lometa,TX,889
73065,175,Newcastle,OK,889
73527,175,Cache,OK,889
73538,175,Elgin,OK,889
73555,175,Manitou,OK,889
74827,175,Atwood,OK,889
74873,175,Tecumseh,OK,889
75605,175,Longview,TX,889
75638,175,Daingerfield,TX,889
75772,175,Maydelle,TX,889
76522,175,Copperas Cove,TX,889
77856,175,Franklin,TX,889
77857,175,Gause,TX,889
78673,175,Walburg,TX,889
79563,175,TYE,TX,889
79607,175,Dyess AFB,TX,889
73010,176,Blanchard,OK,889
73026,176,Norman,OK,889
75568,176,Naples,TX,889
75660,176,Judson,TX,889
79525,176,Hawley,TX,889
73160,177,Oklahoma City,OK,899
75652,177,Henderson,TX,899
76363,177,Goree,TX,899
76877,177,San Saba,TX,899
77867,177,Mumford,TX,899
79547,177,Rule,TX,899
74565,178,Savanna,OK,899
76574,178,Taylor,TX,899
79247,178,Odell,TX,899
73006,179,Apache,OK,909
73170,179,Oklahoma City,OK,909
73541,179,Fletcher,OK,909
73558,179,Meers,OK,909
74557,179,Moyers,OK,909
74801,179,Shawnee,OK,909
74868,179,Seminole,OK,909
75426,179,Clarksville,TX,909
75844,179,Grapeland,TX,909
77838,179,Chriesman,TX,909
77855,179,Flynn,TX,909
77870,179,New Baden,TX,909
